Model	annotator_1	annotator_2	V	Chambre	Emplacement	Rapport qualité-prix	Ambiance	Personnel
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_3@mail.com	sample	0.7755022962723577	0.7995579513738454	0.7476467277262981	0.656490775583114	0.9276550849721762
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_3@mail.com	full	0.7276755161668562	0.8094780869301093	0.7164687217567723	0.5728362621679973	0.9333503491991223
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_4@mail.com	sample	0.84288960118244	0.8067673308804617	0.7471450952404514	0.6989741045515717	0.9340567635308933
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_4@mail.com	full	0.7615468188409089	0.8313448313177244	0.7838362691196724	0.6969749524711321	0.9549480823750728
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_10@mail.com	sample	0.82146470482877	0.8671218148680397	0.7867589821017107	0.6329624427414084	0.9255122475209641
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_10@mail.com	full	0.7470126098983131	0.8526686205839183	0.6518949043352296	0.5504387048223497	0.9498699012610784
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_8@mail.com	sample	0.7700181115261797	0.7888145353845749	0.7667288273728123	0.5534610148267299	0.9309369197673516
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_8@mail.com	full	0.7144268777739824	0.7722689983186	0.6257399847774868	0.504055712003662	0.9321293087344557
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_1@mail.com	sample	0.8160091797119546	0.8084852477350112	0.7813216202092939	0.6980125422931841	0.9501232949139605
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_1@mail.com	full	0.7937229285707957	0.7933628546282704	0.6848245479552914	0.6181974491648947	0.942649700824216
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_7@mail.com	sample	0.8029788678275391	0.7778384841446089	0.7606706890996973	0.4136532923166909	0.8611405507087353
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_7@mail.com	full	0.8061062909733334	0.8019666514008952	0.8433141519444796	0.4319953186826007	0.9024580950487671
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_5@mail.com	sample	0.79145548840504	0.7720346500746558	0.7704120084384153	0.5375027942482229	0.9330279561197742
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_5@mail.com	full	0.7136582213867722	0.7505962182493312	0.614366370880218	0.46617115788617186	0.9427559766661691
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_6@mail.com	sample	0.8504495614193874	0.8428339807329879	0.7008306127642211	0.5786945537502678	0.920173476162438
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_6@mail.com	full	0.7438187084845903	0.8170362529191386	0.6198777269515657	0.5219610604675863	0.9463353259565479
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_9@mail.com	sample	0.7819480878688287	0.7925953365547203	0.7559614011176689	0.6187186829969809	0.9263057086869836
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_9@mail.com	full	0.6940745027191333	0.7709764807538876	0.6446448487708805	0.6090245156852415	0.9341775976899287
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_12@mail.com	sample	0.8125395443644644	0.7837034561827674	0.7510864049149681	0.7381456227086757	0.9152505204681648
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_12@mail.com	full	0.7679404550952924	0.7522068800099272	0.7753155066069632	0.7486417110480342	0.9447455368893677
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_11@mail.com	sample	0.8558682472723819	0.8048636051820617	0.8023539725679006	0.6235859687480722	0.9330911862756147
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_11@mail.com	full	0.7645606843187281	0.8039462091905514	0.623899907053064	0.5116054492171062	0.9134182856278584
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_2@mail.com	sample	0.7653942056294472	0.7944759166434249	0.7519897164916644	0.5948044020607001	0.9022516070432136
Mistral-Small-3.2-24B-Instruct-2506	annotator_13@mail.com	annotator_2@mail.com	full	0.7316846836378	0.7775454043570749	0.7164687217567723	0.5283760481606907	0.9181051238996766
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_4@mail.com	sample	0.8309313745689161	0.9154220878854838	0.7915919632964018	0.6770362934835976	0.9300161272215655
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_4@mail.com	full	0.8257897401126022	0.9317728181302714	0.8357364762181398	0.6107123560405867	0.9344621984862022
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_10@mail.com	sample	0.8783969572683027	0.8251929123806816	0.7850322738101773	0.6977818451574996	0.9610066484439818
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_10@mail.com	full	0.8735722376915018	0.794759979107866	0.7878394111818264	0.6589610134714526	0.9532724744999052
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_8@mail.com	sample	0.9208480206925611	0.9537078192878349	0.7956926760856599	0.7043769859302621	0.9602465428702021
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_8@mail.com	full	0.9106304829444123	0.914606745268585	0.7872729277753177	0.6730286618967778	0.9440449304036859
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_1@mail.com	sample	0.8960660446359398	0.9558935610758125	0.7859219884154898	0.7411565684098517	0.9646719716088258
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_1@mail.com	full	0.8530292202194505	0.9221181799144165	0.8541138833430585	0.7190310920713007	0.950289679251693
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_7@mail.com	sample	0.8423813325735352	0.9496618195993763	0.8591584678588865	0.5085051764787591	0.8774782581273082
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_7@mail.com	full	0.7888312899475345	0.9566447613402033	0.8063513441365866	0.5287001744783012	0.8846620962362096
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_5@mail.com	sample	0.8963649861614927	0.9278853058376145	0.8284742072735907	0.6770041581428945	0.9687616074725561
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_5@mail.com	full	0.8904269346248865	0.8808981025127616	0.8076900571926088	0.6277072019363198	0.9482001187926274
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_6@mail.com	sample	0.8300017506133388	0.9040114167199764	0.755181149671215	0.6443593765070063	0.9511631063417366
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_6@mail.com	full	0.8280975001687076	0.8699477107944126	0.7664847741788773	0.6000859581789526	0.9433157848670224
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_9@mail.com	sample	0.9125369684269418	0.9422906655102423	0.7720532259232089	0.7615788715732372	0.9453400717030386
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_9@mail.com	full	0.7940493702210897	0.9125322148514482	0.7978953110312831	0.7229283994498339	0.9417960838796093
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_12@mail.com	sample	0.8748992850719973	0.9260138015610865	0.7365326191938169	0.7020390892237166	0.9391911712873755
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_12@mail.com	full	0.8500354527998496	0.8776520569897777	0.8173964353198335	0.6559713677134593	0.9420520953494645
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_11@mail.com	sample	0.8673322334222231	0.9558935610758125	0.8048348938881027	0.7312442416041556	0.9517050021602582
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_11@mail.com	full	0.8577755025031385	0.9495340864076202	0.7931040150592576	0.7257146693032416	0.9357225018087189
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_2@mail.com	sample	0.8726846794208957	0.9514649136756963	0.8505870863562749	0.7150249725239511	0.9392212373644572
Mistral-Small-3.2-24B-Instruct-2506	annotator_3@mail.com	annotator_2@mail.com	full	0.8692280252367273	0.9132734438380826	0.8539870984699969	0.6795581948304682	0.9442609183978046
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_10@mail.com	sample	0.8251148096698913	0.8346271046181869	0.7969911198312208	0.7117031934485205	0.9279787479258977
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_10@mail.com	full	0.8379236914643696	0.8153813666970924	0.725392244257526	0.6248696260912268	0.9422344637026139
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_8@mail.com	sample	0.8220667731962457	0.9145249953716819	0.7661634481499198	0.610841836568047	0.9351430115762436
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_8@mail.com	full	0.8315417468719248	0.8967803548295187	0.6943291716319645	0.5796007490181548	0.9245346290373949
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_1@mail.com	sample	0.8806520154176486	0.9094036092958704	0.7753538691875531	0.7560652289574837	0.94987549819094
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_1@mail.com	full	0.809090469698097	0.9108262213177447	0.7516364460945912	0.7055107842700095	0.9372123527014873
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_7@mail.com	sample	0.8153589955975403	0.9017157840786922	0.7904660980637905	0.505193695140382	0.873968558474282
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_7@mail.com	full	0.7667341902240995	0.9356869059785065	0.89556917724358	0.47746932639048717	0.9059668594978436
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_5@mail.com	sample	0.8403726689372493	0.909104665197916	0.7955314107459304	0.5988822505887037	0.939426661365106
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_5@mail.com	full	0.8359925373667594	0.8731926593469372	0.7125296400768095	0.5364464777979666	0.935147897966663
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_6@mail.com	sample	0.8726663420429109	0.9173253911588697	0.7618966524211389	0.6835454028489643	0.931372286449312
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_6@mail.com	full	0.8738952949897175	0.8937870019165688	0.7235438427258126	0.554735322726637	0.9430667304143004
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_9@mail.com	sample	0.8397299253606162	0.929760768388744	0.8180122658685866	0.7471311663289985	0.9341675223815823
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_9@mail.com	full	0.732770401672083	0.8969735863532764	0.7404983158751685	0.6503910217251269	0.9309201462051037
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_12@mail.com	sample	0.8583099443488149	0.9117604451650619	0.7357098903265192	0.7668812986768042	0.9120501690815161
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_12@mail.com	full	0.8980092023974303	0.8842779615835337	0.8440430685172741	0.7679964564874185	0.9392489736240893
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_11@mail.com	sample	0.9096360894342351	0.9184102300944358	0.8279889966907672	0.707573369544684	0.9351242984238065
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_11@mail.com	full	0.9154766890058098	0.9315421916240724	0.7122119055314126	0.6093994419151221	0.9144730601978405
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_2@mail.com	sample	0.7774007395250646	0.900552716425558	0.7817353885019085	0.6449238926822398	0.8948667066369469
Mistral-Small-3.2-24B-Instruct-2506	annotator_4@mail.com	annotator_2@mail.com	full	0.7828961689480788	0.8923822502522843	0.772702551044435	0.6002867599835657	0.9104020103993781
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_8@mail.com	sample	0.8783450262975931	0.8369739485802298	0.73949777741311	0.6284628192917969	0.9516103305678097
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_8@mail.com	full	0.8783450262975931	0.8369739485802298	0.73949777741311	0.6284628192917969	0.9516103305678097
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_1@mail.com	sample	0.8731444065636313	0.8252749032671012	0.7770465212221492	0.708268344967031	0.9668407434580607
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_1@mail.com	full	0.8149211874883537	0.8185829897385947	0.8107983477767275	0.6529531899921025	0.955725046571745
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_7@mail.com	sample	0.8770004962444042	0.8111403154793682	0.7944146337668215	0.49910387793290883	0.8792300069593737
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_7@mail.com	full	0.7893441493826239	0.7913962463120322	0.6827344615842417	0.4386568718202237	0.890692768594891
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_5@mail.com	sample	0.8640683394378971	0.8356464951372811	0.7989047503602764	0.6611393611144896	0.9644275518740126
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_5@mail.com	full	0.8640683394378971	0.8356464951372811	0.7989047503602764	0.6611393611144896	0.9644275518740126
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_6@mail.com	sample	0.8384172971650229	0.8441568156081913	0.7813612207901833	0.7035583696579395	0.957566174125712
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_6@mail.com	full	0.8384172971650229	0.8441568156081913	0.7813612207901833	0.7035583696579395	0.957566174125712
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_9@mail.com	sample	0.8902630137014913	0.8477828999216911	0.803129711236886	0.677130962363942	0.9411480708942693
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_9@mail.com	full	0.7544867956922588	0.8201970544770072	0.7860421827956467	0.6095107824541187	0.9429029927235453
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_12@mail.com	sample	0.8679426422703209	0.8516373425794789	0.7401551214781849	0.7269720409314318	0.9455300460293847
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_12@mail.com	full	0.8657438244123682	0.8534656077149702	0.7271750838121368	0.6422531607960947	0.9433510105882068
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_11@mail.com	sample	0.8646082637192013	0.8216387542903535	0.7890752822867064	0.6816989161041713	0.9452247618543647
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_11@mail.com	full	0.858920894650193	0.7993831823930182	0.7726897917072132	0.6271266124140432	0.9260606235949252
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_2@mail.com	sample	0.8419817777095604	0.8360324991713592	0.8188841037929033	0.7051938133762414	0.9477626906207178
Mistral-Small-3.2-24B-Instruct-2506	annotator_10@mail.com	annotator_2@mail.com	full	0.8419817777095604	0.8360324991713592	0.8188841037929033	0.7051938133762414	0.9477626906207178
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_1@mail.com	sample	0.8761294500606176	0.9368168035179608	0.8117038734828178	0.6554449029820388	0.9636513390265715
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_1@mail.com	full	0.8413176675767456	0.9369565858425262	0.7754370020039673	0.7141083363452314	0.9570627898984272
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_7@mail.com	sample	0.8459747009171686	0.9326451075852181	0.7753780172340092	0.44548032468144516	0.8711195192771892
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_7@mail.com	full	0.7870288195687006	0.9028035203500219	0.6773667301822767	0.4362544047270772	0.8693839263703729
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_5@mail.com	sample	0.8982887206121549	0.9409050215921189	0.8127348333272523	0.710467322223812	0.959234609844382
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_5@mail.com	full	0.8982887206121549	0.9409050215921189	0.8127348333272523	0.710467322223812	0.959234609844382
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_6@mail.com	sample	0.8411085780126409	0.8892958197913331	0.7195396368714128	0.5553703238888931	0.9397102101181257
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_6@mail.com	full	0.8411085780126409	0.8892958197913331	0.7195396368714128	0.5553703238888931	0.9397102101181257
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_9@mail.com	sample	0.9032960027715576	0.9397072272712491	0.8162728502934121	0.6450340912186703	0.944160674704109
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_9@mail.com	full	0.7771291722178113	0.925431487099645	0.7659211597138631	0.6232932431790752	0.948542029550215
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_12@mail.com	sample	0.8694642060929418	0.9270916238810616	0.7510864049149681	0.5982961695225897	0.9367405962417712
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_12@mail.com	full	0.8578797360482951	0.922978961248481	0.7379590167646665	0.600954255837449	0.9324114586605469
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_11@mail.com	sample	0.8565420265889603	0.935015887371181	0.777205251959	0.6743665867746218	0.9486300635314523
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_11@mail.com	full	0.8563475630599312	0.915465555011383	0.7745916562996366	0.6529308924934873	0.935574252843558
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_2@mail.com	sample	0.8892910204180386	0.9425839282936453	0.7731596432618563	0.6536622177359485	0.9214545125470938
Mistral-Small-3.2-24B-Instruct-2506	annotator_8@mail.com	annotator_2@mail.com	full	0.8892910204180386	0.9425839282936453	0.7731596432618563	0.6536622177359485	0.9214545125470938
Mistral-Small-3.2-24B-Instruct-2506	annotator_1@mail.com	annotator_7@mail.com	sample	0.8360456330114793	0.9324671890650419	0.787778222158207	0.4702815913347257	0.8870983301450323
Mistral-Small-3.2-24B-Instruct-2506	annotator_1@mail.com	annotator_7@mail.com	full	0.833883133542953	0.9206940037455122	0.740891652022699	0.46234793190218826	0.8796375731416901
Mistral-Small-3.2-24B-Instruct-2506	annotator_1@mail.com	annotator_5@mail.com	sample	0.911487871785864	0.9237642161804623	0.8085045444909935	0.6696925297243864	0.9743281241085975
