ID_Review	Sentences	EMPLACEMENT	SERVICE	NOURRITURE	AMBIANCE	RAPPORT QUALITÉ-PRIX
g187147-d719057-r224501836	C'est une très très belle adresse… la cuisine est remarquable car les cuissons sont parfaites, les produits ultra frais et plutôt de saison, tout est fait maison. Il y a une carte et des ardoises pour les formules. C'est un mix de propositions créatives mais aussi de grands classiques. L'assiette est parfaite de l'entrée jusqu'au dessert, ce qui n'est pas si fréquent. La carte des vins est focus mais très très bien, en blanc comme en rouge. On est bien dans une logique de sélection et de qualité. Ce ne sont pas des premiers prix mais on peut dire que le rapport qualité-prix est excellent. L'accueil et le service sont à la fois pros mais détendus, il y a ce qu'il faut pour se sentir bien mais aussi être très très bien reçus et y revenir ! C'est pour conclure une très belle adresse, une rare alliance de tradition et de modernité, de belle cuisine mais qui reste lisible, agréable, sophistiquée sans trop. Pas étonnant que ce soit souvent conseillé par les critiques gastronomiques.	0	1	1	0	1
g187147-d719058-r225514070	Ce restaurant est idéalement placé pour les repas d'affaires. Cependant, il ne vaut absolument pas le détour, sauf pour voir et être vu. Les plats à la carte sont hors de prix (une vingtaine d'euros pour 4 vapeurs... certes bonnes mais cela fait beaucoup pour une vapeur) et ne sont pas d'une qualité exceptionnelle. Si l'on veut deux accompagnements, cela est même compté en supplément!! Quant au service, il est vraiment à revoir. Prise de commande et arrivée de l'entrée interminables... et ensuite les plats qui n'arrivent pas ensemble et la moitié des accompagnements qui manquent. Bref à éviter!!!	1	1	1	0	1
g187147-d719066-r273296298	Menu un peu compliqué entre Bo Boun's, salades et le reste. Il vaut mieux avoir bon appétit car les plats sont copieux et bons. Et les prix sont très agréables ! Dommage que la salle soit aussi peu confortable, on est un peu les uns sur les autres et si vous êtes corpulents, préférez la terrasse. Le personnel est souvent débordé mais c'est la clé de la réussite et de la renommée.	0	1	1	0	1
g187147-d780191-r267547284	"Menu super, accords de saveurs inédits et surprenants, cadre très agréable....dommage que l'impression générale soit desservie par un service hautain et désagréable! A trop vouloir fuir les codes du resto gastronomique (et notamment l'excès de zèle qui peut parfois en caractériser le service), le Chateaubriand va à mon sens trop loin! Certes c'est un honneur de pouvoir goûter à la cuisine inventive d'un chef comme Inaki Aizpitarte... mais quelque soit la renommée de l'établissement et son succès, je pense que les clients ont le droit d'attendre à être servis par des personnes au minimum aimables (ne serait-ce que parce qu'ils paient)! J'ai pour ma part été renvoyée dans mes buts pour avoir eu le malheur de demander des précisions sur la composition d'un dessert qui ne nous a pas été présenté (en l’occurrence le tocino del cielo, un classique de la maison... on aurait dû connaître c'est peut-être pour ça?). Et la personne qui m'accompagnait, auvergnate, s'est elle permise une remarque avec un grand sourire sur l'épaisseur de la tranche de St-Nectaire qui lui avait été servie (moins de 2mm) pour s'entendre répondre un ""Ah bon..."" sec et froid. Bref, dommage que le succès de l'établissement semble être monté à la tête des serveurs qui ont terni, voire gâché ce qui aurait pu être un très bon moment...  ps: sommelier top en revanche!"	0	1	1	1	0
g187147-d780747-r250470443	"Carte compliquée à déchiffrer. Plats très moyens. Le ""fait maison"" est en réalité un décongelé cuisiné maison. Aucune souplesse dans la carte. A titre d'exemple, si vous demandez des frites à la place de la garniture prévue, vous aurez la garniture prévue et un supplément frites (surgelées) à 5 euros. Bref, cadre sympathique, personnel agréable, carte de vins conséquente mais plats proposés et carte à revoir en profondeur."	0	1	1	1	1
g187147-d786612-r144061658	Arrivés vers 12 h 50 dans une salle bondée, on nous propose une table bien large au fond de la salle. L'ambiance est bruyante mais relativement agréable. Après un quart d'heure d'attente, un serveur arrive. Il prend la commande sur un ton excédé en se retournant pour donner des ordres aux autres serveurs. La nourriture est honnête, j'ai choisi une tartine de chèvre chaud, mon mari le menu à 13 euros. Honnête sans plus. Bref une adresse convenable, si on accepte d'être traité comme un simple régleur d'addition ...	0	1	1	1	0
g187147-d788463-r252957816	"Nous arrivons dans une salle quasi-vide un vendredi soir, malgré la recommandation d'une amie de ce restaurant comme étant une bonne adresse gastro à prix sympa... Première table où l'on nous installe, l'ampoule au dessus est grillée, demi obscurité et les bougies sur le côté semblent bien couvertes de poussière... Tout comme les horribles rideaux qui pendouillent au dessus de nos têtes. On regarde au tour de nous et l'on se rend compte qu'il s'agit en fait d'un préfabriqué de fond de cours refait avec un gout douteux, comme les photos de prostitués vintage qui couvrent les murs dans des cadres brinquebalants. Ça c'était pour le cadre... Côté cuisine, un manque complet de surprise, de découverte ou d'audace... Les portions sont ridicules, trois bouchées d'onglet de veau (veaux de 25 ans sans doute, tellement la viande est rouge) et une fine lamelle de gratin dauphinois, le tout baignant dans une sauce insipide qui semblait en réalité être... de l'eau. Le thon est tellement cru qu'il faut mieux aller chez le japonais, mais ma compagne aime ça, les thons... On aimerait arrêter les frais, mais il y avait le dessert : la poire belle Hélène ""revisitée"", où comment une glace se transforme en crème dans une marre de chocolat où surnage des morceaux de fruits. Moi qui n'écris jamais d'avis, je me dis ce soir qu'il s'agissait peut-être d'une faute de goût de ma part... Oui ça doit être cela, ce soir, j'ai perdu le goût, le goût de claquer 100€ dans un resto sans saveur ni ambiance."	0	0	1	1	1
g187147-d794651-r259656122	"Nous étions en ce soir de mars entre amis à l'occasion de l'anniversaire de l'un d'entre eux. Nous sommes arrivés dans ce restaurant pub pour dîner. Mais étant donné que nous étions trop nous nombreux (13 personnes), nous avons été installé à l'étage (en nous faisant bien précisé que le rez-de-chaussée était destiné aux habitués et amateur de football et que si nous souhaitions consommer il fallait redescendre pour commander) dans un espace Iounge à peine éclairé pour pouvoir lire le menu (nous avons dû utiliser les lampes de nos smartphone). Après avoir fait comprendre au personnel qu'il était possible d'aligner une table à côté d'une autre, nous sommes redescendus. La commence le dîner avec le choix du plat. Dans le partie concernant les burgers il était écrit qu'il était possible de commander le burger sans le pain (intérêt ?). En demandant a une serveuse si le fait de prendre cette option permettait un rabais sur le tarif (déjà suffisamment cher pour la qualité), le responsable est arrivé en disant que le prix ne changeait pas (après cela vient une explication sur la marge que réalisait alors le restaurant), et a rétorqué plus tard ""nous sommes un restaurant donc notre but est de faire de la marge"" (un expert en relation client celui-là). En résumé (parce que ça fait long a dire), nous avons passé une soirée un peu ternie par l'image du restaurant (dont l'état laisse à désirer), un service à table digne digne d'une cantine d'adolescent, et aucun petit mot d'excuse ou remise quelconque (quand il faut faire de la marge par n'importe quel moyen...) pour repartir avec le sourire (c'était pas gagné). Pour avoir été testé par des membres de la soirée au préalable, nous sommes tombés d'accord sur le fait que c'était la première fois pour certains et la dernière fois pour tout le monde que nous venions dans ce restaurant!"	0	1	1	1	1
g187147-d797010-r281532538	Dire que cette brasserie enchaine les groupes de touristes... Quelle honte pour la gastronomie francaise!!!  Ce jour la j avais envie d un tartare de boeuf. J ai de la famille qui dine a cette ensigne du coup je les rejoin. Au menu donc, un onglet de boeuf frites un steack tartare frite, et une piece de semelle avec de la puree. On va faire simple,.. TOUTES LES VIANDES SONT SANS GOUT ET SECHES!!! Les frites sont certes maisons mais FAITES DES HEURES A L AVANCE ET MOLLASSONNES. Puree moins bonne qu a la cantine. Fuyez! Il faut pas donner notre frique a cette arnaque. Vivement qu ils ferment!	0	0	1	0	0
g187147-d808712-r246942355	Menu du jour - une entrée saumon fumé sur céleri excellent - sauté de veau au tagliatelle très bon  Vin un peu cher Deux petites remarques - la salle est surchauffée ce qui est vraiment désagréable - l'eau en caraffe n'est pas fraiche (à relier avec le point précédent ???)  Très compétitif pour le quartier et la qualité de ce que l'on a dans notre assiette.	0	0	1	1	1
g187147-d823708-r116715081	Le service est sympathique mais très expéditif, on à pas le temps de finir un plat que l'on nous demande si on à terminer. Si vous êtes pressés c'est l'endroit idéal! Mais ce qui m'a gêné est la chose suivante : seulement deux minutes après avoir passé commande, nous étions déjà servit, les escalopes panées seraient elles toute faites à l'avance puis réchauffées? Les prix des boissons et des desserts sont très élevés (4,5 euros pour une canette de coca..). En bref la nourriture n'est pas extraordinaire, peut être même préparée longtemps à l'avance? Je ne recommanderai pas ce restaurant et n'y retournerai pas!	0	1	1	0	1
g187147-d897253-r250440260	Ambiance très parisienne, très m'as tu vu ! serveuse pas souriante et peu accueillante. Cuisine très moyenne, poulet version crêpe archi sec avec une poignée de haricots et tout cela pour un prix exorbitant ! Le sandwich club n'a rien de spécial et le plat vietnamien très sec sans aucune sauce.	0	1	1	1	1
g187147-d946173-r270153835	La décoration est un peu surchargée mais cela fait le charme de l'endroit. J'y suis allée par hasard avec des amis un soir pour l'apéro et je suis revenue y déjeuner car la formule tapas à 15 € m'avait bien plu. Vous ne trouverez pas les pseudos tapas que l'on trouve à toutes les terrasses mais uniquement les vraies recettes espagnoles : rabas de calamars, croquetas de jamon y queso, pain à la tomate, croquetas de bacalao, tortilla, serrano, piquillos, calamars à l'encre, artichauts au jambon ... Sans parler de la sangria tout simplement délicieuse ! Les desserts sont à l'image du reste : crème catalane, gâteau basque, fromage de brebis et confiture de cerises noires ... Les serveurs ne parlent pas tous très bien français mais ils sont très gentils (et leur accent espagnol renforce le côté authentique de l'endroit). Seul reproche : beaucoup de tables et peu d'espace, on est donc vite à l'étroit. Mais j'y retournerai les yeux fermés !	0	1	1	1	0
g187147-d967677-r264417951	15€ pour une salade composée avec deux ingrédients : de la salade verte et 2 tranches de saumon fumé. On en ressort avec la faim et la mauvaise impression de s'être fait plumé, avec la manière (Le saumon est disposé de telle sorte qu'il cache la forêt de salade verte qui donne l'impression d'un plat consistant). Si vous avez faim, fuyez !	0	0	1	0	1
